MLS Number,Street Number,Street Name,Street Suffix,City/Location,Zip Code,County,List Price,Subdivision,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Stories,DOM,CDOM
25654947,5618,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$194.80 ,2023,3,3,1,3.1,3,22,463
6091237,5627,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$205.13 ,2023,3,2,1,2.1,2,22,459
86142833,5630,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$205.13 ,2023,3,2,1,2.1,2,22,461
68454146,5631,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$205.13 ,2023,3,2,1,2.1,2,22,463
28621299,5632,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$205.13 ,2023,3,2,1,2.1,2,22,463
29854398,5612,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$194.80 ,2023,3,3,1,3.1,3,22,463
68179074,5616,Azores,,Houston,77091,Harris,"$355,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$194.80 ,2023,3,3,1,3.1,3,22,463
72986870,5610,Azores,,Houston,77091,Harris,"$359,000 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$196.50 ,2023,3,3,1,3.1,3,22,463
38407625,5608,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$196.99 ,2023,3,3,1,3.1,3,22,463
24488206,5620,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$196.99 ,2023,3,3,1,3.1,3,22,463
25648182,5623,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,463
9015901,5625,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,463
49021525,5628,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,463
55246624,5633,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,463
45957439,5634,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,463
11851735,5635,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,461
12537252,5629,Azores,,Houston,77091,Harris,"$359,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$207.44 ,2023,3,2,1,2.1,2,22,463
41074816,2911,Paul Quinn,Street,Houston,77091,Harris,"$364,900 ",Bertellis Court,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1702,$214.39 ,2023,3,2,1,2.1,2,43,106
38243660,2333,Paul Quinn,Street,Houston,77091,Harris,"$365,000 ",Estates/West Tidwell,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1960,$186.22 ,2021,3,2,1,2.1,2,25,150
8708275,5621,Azores,,Houston,77091,Harris,"$369,000 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$212.68 ,2023,3,2,1,2.1,2,22,463
33208638,5606,Azores,,Houston,77091,Harris,"$369,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$202.46 ,2023,3,3,1,3.1,3,22,461
11339606,5622,Azores,,Houston,77091,Harris,"$369,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$202.46 ,2023,3,3,1,3.1,3,22,463
42066377,5626,Azores,,Houston,77091,Harris,"$369,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1827,$202.46 ,2023,3,3,1,3.1,3,22,463
29973595,5637,Azores,,Houston,77091,Harris,"$369,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$213.20 ,2023,3,2,1,2.1,2,22,463
23291338,5636,Azores,,Houston,77091,Harris,"$369,900 ",Paul Quinn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1735,$213.20 ,2023,3,2,1,2.1,2,22,463
91201301,5712,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
80144818,5714,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
11492845,5716,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
50678417,5718,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
96413472,5710,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
48588289,5710,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
25331076,5720,Balbo,,Houston,77091,Harris,"$369,900 ",Balbo Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
56882843,5722,Balbo,,Houston,77091,Harris,"$369,900 ",Highland Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
44661876,5724,Balbo,,Houston,77091,Harris,"$369,900 ",Highland Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
71138000,5726,Balbo,,Houston,77091,Harris,"$369,900 ",Highland Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,368
23736069,5728,Balbo,,Houston,77091,Harris,"$369,900 ",Highland Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,367
34193772,5730,Balbo,,Houston,77091,Harris,"$369,900 ",Highland Green,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1821,$203.13 ,2023,3,3,1,3.1,2,22,367
34993189,5628,Bertellis,Lane,Houston,77091,Harris,"$369,900 ",Bertellis Court,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1694,$218.36 ,2023,3,2,1,2.1,2,44,44
39408589,5632,Bertellis,Lane,Houston,77091,Harris,"$369,900 ",Bertellis Court,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1694,$218.36 ,2023,3,2,1,2.1,2,44,44
30866121,5630,Bertellis,Lane,Houston,77091,Harris,"$369,900 ",Bertellis Court,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1694,$218.36 ,2023,3,2,1,2.1,2,130,130
12824106,2915,Paul Quinn,Lane,Houston,77091,Harris,"$374,900 ",Bertellis Court,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1694,$221.31 ,2023,3,2,1,2.1,2,43,43
22351000,2335,Paul Quinn,Street,Houston,77091,Harris,"$375,000 ",Estates/West Tidwell,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,1960,$191.33 ,2021,3,2,1,2.1,2,0,0
10319198,4823,Broom Street,,Houston,77091,Harris,"$399,990 ",ROSSLYN HEIGHTS,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,1855,$215.63 ,2024,3,2,1,2.1,2,24,24
88952129,4820,Pinemont Drive,,Houston,77091,Harris,"$399,990 ",ROSSLYN HEIGHTS SEC 1,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,1840,$217.39 ,2023,3,3,1,3.1,3,40,40
24588585,4825,Broom,Street,Houston,77091,Harris,"$404,990 ",ROSSLYN HEIGHTS,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,1855,$218.32 ,2024,3,2,1,2.1,2,29,29
36825232,5616,Savyon,Drive,Houston,77091,Harris,"$409,000 ",Green Oak Estates,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,2300,$177.83 ,2022,4,3,0,3,2,99,193
15768745,3211,Cedar Dawn,Lane,Houston,77091,Harris,"$409,995 ",Highland Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,2080,$197.11 ,2023,3,3,1,3.1,3,85,85
47481853,4948,Creekmont,Drive,Houston,77091,Harris,"$410,000 ",Rosslyn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2360,$173.73 ,2022,4,3,0,3,2,43,436
37229291,5621,Savyon,Drive,Houston,77091,Harris,"$414,990 ",Green Oak Estates,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,2300,$180.43 ,2022,4,3,0,3,2,99,608
10483664,5602,Green Rise,Lane,Houston,77091,Harris,"$414,995 ",Highland Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,2103,$197.33 ,2023,3,3,1,3.1,3,85,85
86052755,5617,Savyon,Drive,Houston,77091,Harris,"$419,000 ",Green Oak Estates,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,2300,$182.17 ,2023,4,3,0,3,2,99,419
47184123,4818,Pinemont,Drive,Houston,77091,Harris,"$419,990 ",ROSSLYN HEIGHTS SEC 1,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,1840,$228.26 ,2023,3,3,1,3.1,3,40,75
16171751,4850,Pinemont,Street,Houston,77091,Harris,"$419,990 ",ROSSLYN HEIGHTS,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2151,$195.25 ,2023,3,3,1,3.1,3,49,49
72419371,4912,Broom,Street,Houston,77091,Harris,"$420,000 ",Rosslyn Heights Sec 01,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2106,$199.43 ,2023,3,3,1,3.1,2,78,78
70303939,3205,Cedar Dawn,Lane,Houston,77091,Harris,"$424,995 ",Highland Grove,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,SCARBOROUGH HIGH SCHOOL,2348,$181.00 ,2023,5,3,1,3.1,3,56,56
71303400,4934,Creekmont,Drive,Houston,77091,Harris,"$439,000 ",Rosslyn Heights Sec 01,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,1921,$228.53 ,2023,3,2,1,2.1,2,46,46
40085723,4839,Broom,Street,Houston,77091,Harris,"$439,990 ",ROSSLYN HEIGHTS,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2151,$204.55 ,2023,3,3,1,3.1,3,108,108
18103316,4932,Creekmont,Drive,Houston,77091,Harris,"$449,000 ",Rosslyn Heights,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2231,$201.26 ,2023,4,3,1,3.1,2,46,46
88934279,4843,Broom,Street,Houston,77091,Harris,"$449,990 ",ROSSLYN HEIGHTS,Northwest Houston,27 - Houston,SMITH ELEMENTARY SCHOOL (HOUSTON),CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2151,$209.20 ,2023,3,3,1,3.1,3,108,108
53901075,1508,Campbell,Road,Houston,77055,Harris,"$385,000 ",Campbell Rdg Estate,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING BRANCH MIDDLE SCHOOL (SPRING BRANCH),MEMORIAL HIGH SCHOOL (SPRING BRANCH),1927,$199.79 ,2013,3,3,1,3.1,3,19,19
66177105,8918,Grovner,Place,Houston,77055,Harris,"$431,990 ",Regents Court,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1745,$247.56 ,2023,3,2,1,2.1,2,21,21
79481844,8910,Covenant,Place,Houston,77055,Harris,"$431,990 ",Regents Court,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1745,$247.56 ,2023,3,2,1,2.1,2,46,144
85142968,1808,Agoura Hills,Drive,Houston,77080,Harris,"$359,760 ",Summerlyn/Spg Branch,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1499,$240.00 ,2019,3,2,1,2.1,2,29,29
18216884,1815,Agoura Hills,Drive,Houston,77080,Harris,"$361,500 ",Summerlyn/Spg Branch,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1542,$234.44 ,2019,3,2,1,2.1,2,26,26
30187267,1718,Laverne,Street,Houston,77080,Harrison,"$379,900 ",Laverne Modern,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1759,$215.97 ,2023,3,2,1,2.1,2,116,116
4802310,1720,Laverne,Street,Houston,77080,Harrison,"$379,900 ",Laverne Modern,Spring Branch,49 - Spring Branch,SPRING BRANCH ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1759,$215.97 ,2023,3,2,1,2.1,2,152,152
3307470,10015,Spring Shadows Park,Circle,Houston,77080,Harris,"$399,000 ",Park/Spg Shadows,Spring Branch,49 - Spring Branch,SPRING SHADOW ELEMENTARY SCHOOL,SPRING WOODS MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,2445,$163.19 ,2016,4,3,1,3.1,3,6,25
22344938,2806,Versailles Oak,Lane,Houston,77092,Harris,"$399,000 ",Sherwood Heights,Oak Forest West Area,27 - Houston,STEVENS ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,1802,$221.42 ,2023,3,3,1,3.1,3,109,109
31556984,2804,Versailles Oak,Lane,Houston,77092,Harris,"$399,000 ",Sherwood Heights,Oak Forest West Area,27 - Houston,STEVENS ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,1802,$221.42 ,2023,3,3,1,3.1,3,109,109
32434260,14347,Cranbrook Creek,Lane,Houston,77044,Harris,"$350,000 ",Summerwood Sec 23,Summerwood/Lakeshore,29 - Humble,SUMMERWOOD ELEMENTARY SCHOOL,WOODCREEK MIDDLE SCHOOL,SUMMER CREEK HIGH SCHOOL,2387,$146.63 ,2010,4,3,0,3,1,6,6
98448503,14202,Pearl Shadow,Lane,Houston,77044,Harris,"$435,000 ",Summerwood Sec 28,Summerwood/Lakeshore,29 - Humble,SUMMERWOOD ELEMENTARY SCHOOL,WOODCREEK MIDDLE SCHOOL,SUMMER CREEK HIGH SCHOOL,2952,$147.36 ,2010,4,2,1,2.1,1,40,40
69305875,9912,Storehouse,Drive,Houston,77080,Harris,"$354,940 ",Spring Brook Village,Spring Branch,49 - Spring Branch,TERRACE ELEMENTARY SCHOOL,NORTHBROOK MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1853,$191.55 ,2023,3,2,1,2.1,2,74,74
46271661,9934,Storehouse,Drive,Houston,77080,Harris,"$356,190 ",Spring Brook Village,Spring Branch,49 - Spring Branch,TERRACE ELEMENTARY SCHOOL,NORTHBROOK MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1989,$179.08 ,2023,4,2,1,2.1,2,187,187
46259084,9920,Storehouse,Drive,Houston,77080,Harris,"$370,190 ",Spring Brook Village,Spring Branch,49 - Spring Branch,TERRACE ELEMENTARY SCHOOL,NORTHBROOK MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1607,$230.36 ,2024,3,2,1,2.1,2,74,74
52475695,9834,Grassy Hollow,Drive,Houston,77080,Harris,"$433,860 ",Spring Brook Village,Spring Branch,49 - Spring Branch,TERRACE ELEMENTARY SCHOOL,NORTHBROOK MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1942,$223.41 ,2024,3,2,1,2.1,2,48,48
61663075,3403,Yellowstone,,Houston,77021,Harris,"$389,900 ",Skyline Homes at Del rio,University Area,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1832,$212.83 ,2023,3,3,1,3.1,3,2,184
67909434,6835,DEL RIO,,Houston,77021,Harris,"$389,900 ",Skyline Homes at Del rio,University Area,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1832,$212.83 ,2022,3,3,1,3.1,3,107,247
22824170,6330,Culberson,Street,Houston,77021,Harris,"$390,000 ",Moderno/Medical District,Riverside,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1993,$195.68 ,2018,3,3,1,3.1,3,65,65
46886818,3403,Daphne,Street,Houston,77021,Harris,"$395,000 ",DEL RIO PARK,University Area,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1755,$225.07 ,2022,3,3,1,3.1,3,28,28
57339136,3237,Dixie,Drive,Houston,77021,Harris,"$399,000 ",Laboure Estates,Riverside,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2117,$188.47 ,2020,3,3,1,3.1,2,37,37
29571750,3327,Kilgore,Street,Houston,77021,Harris,"$399,900 ",Parkview,Riverside,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2171,$184.20 ,2023,3,3,1,3.1,3,4,248
92251648,6617,Del Rio,Street,Houston,77021,Harris,"$399,900 ",Southland Place,University Area,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2100,$190.43 ,2017,3,3,1,3.1,3,4,4
75126894,6709,Allegheny St,,Houston,77021,Harris,"$399,900 ",Skyline Homes at Allegheny,University Area,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1866,$214.31 ,2023,3,3,1,3.1,2,32,32
28189188,3327,Kilgore St,Street,Houston,77021,Harris,"$405,000 ",Parkview,Riverside,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2169,$186.72 ,2023,3,3,1,3.1,3,5,87
65273966,6709,Allegheny St,,Houston,77021,Harris,"$409,900 ",Skyline Homes at Allegheny,University Area,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,1866,$219.67 ,2023,3,3,1,3.1,2,32,32
54131075,3327,Kilgore St,Street,Houston,77021,Harris,"$410,000 ",Parkview,Riverside,27 - Houston,THOMPSON ELEMENTARY SCHOOL (HOUSTON),CULLEN MIDDLE SCHOOL (HOUSTON),YATES HIGH SCHOOL,2197,$186.62 ,2023,3,3,1,3.1,3,4,159
92816585,6617,Avenue C Unit B,,Houston,77011,Harris,"$409,999 ",Central Park,East End Revitalized,27 - Houston,TIJERINA ELEMENTARY SCHOOL,EDISON MIDDLE SCHOOL,AUSTIN HIGH SCHOOL (HOUSTON),2394,$171.26 ,2023,3,2,1,2.1,2,50,96
20598540,1215,Wrightwood,Street,Houston,77009,Harris,"$439,500 ",Keystone Villas/Wrightwood,Heights/Greater Heights,27 - Houston,TRAVIS ELEMENTARY SCHOOL (HOUSTON),HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1897,$231.68 ,2017,3,2,1,2.1,4,25,25
77333814,2022,Thonig,Road,Houston,77055,Harris,"$385,000 ",Thonig Villas,Spring Branch,49 - Spring Branch,TREASURE FOREST ELEMENTARY SCHOOL,LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1859,$207.10 ,2023,3,2,1,2.1,2,92,176
62836279,5724,Rucio,Lane,Houston,77092,Harris,"$435,000 ",Rio,Northwest Houston,27 - Houston,WAINWRIGHT ELEMENTARY SCHOOL,CLIFTON MIDDLE SCHOOL (HOUSTON),SCARBOROUGH HIGH SCHOOL,2240,$194.20 ,2023,3,3,1,3.1,2,61,193
